candidate_name,dataset,external_factor_name,scenario_id,top_residual_cell_count,top_residual_mass_share,top_positive_residual_cells_summary,top_negative_residual_cells_summary,residual_concentration_score
sqrt_static_pca_12_external_envelope,holdout_external,external_resource_supply,holdout_delayed_reversal_resource,5,0.007699732073661276,,cell2521:-0.001992; cell937:-0.001978; cell312:-0.001889; cell2604:-0.001888; cell3006:-0.001718,0.022618668368531807
sqrt_static_pca_12_external_envelope,holdout_external,external_shock,holdout_late_pulse_shock,5,0.009125311531257332,cell2728:0.00175,cell2521:-0.001972; cell3006:-0.001743; cell2604:-0.001698; cell3110:-0.001676,0.028347502772862365
sqrt_static_pca_12_external_envelope,holdout_external,external_information_noise+external_constraint_pressure,holdout_compound_unseen,5,0.007520591159353805,cell2728:0.001799; cell2620:0.001679,cell2521:-0.001983; cell3006:-0.001728; cell3110:-0.001687,0.02115445939407714
sqrt_static_pca_15_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_-1.00,5,0.017714829208489748,cell182:0.0008119,cell362:-0.001034; cell357:-0.0008885; cell363:-0.0008435; cell237:-0.0007653,0.07388703210694242
sqrt_static_pca_15_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_-0.50,5,0.01806271594580114,cell87:0.0003886; cell207:0.0003746; cell331:0.0003503; cell332:0.0003438; cell88:0.0003189,,0.082854492000148
sqrt_static_pca_15_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_+0.50,5,0.012580399767608807,cell362:0.0004683; cell1457:0.0004479; cell357:0.0004418,cell938:-0.0004555; cell1062:-0.0004318,0.04274078280461428
sqrt_static_pca_15_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_+1.00,5,0.013601073892411816,cell1457:0.0008467; cell2207:0.0008138; cell1582:0.0007983,cell1062:-0.000828; cell938:-0.0008175,0.04904720711771087
sqrt_static_pca_15_external_envelope,fit_external,external_demand,fit_single_external_demand_-1.00,5,0.02143924932543121,cell362:0.0008923; cell363:0.0008746; cell357:0.0008411; cell358:0.0007472; cell487:0.0007354,,0.1072798481691725
sqrt_static_pca_15_external_envelope,fit_external,external_demand,fit_single_external_demand_-0.50,5,0.02534793651478051,cell357:0.0008114; cell363:0.0007411; cell362:0.000735; cell358:0.0006859; cell487:0.0006507,,0.13570931432984842
sqrt_static_pca_15_external_envelope,fit_external,external_demand,fit_single_external_demand_+0.50,5,0.01344420195329339,cell333:0.0003185; cell334:0.0002988; cell457:0.0002878,cell363:-0.0003017; cell487:-0.0002997,0.052309339317731185
sqrt_static_pca_15_external_envelope,fit_external,external_demand,fit_single_external_demand_+1.00,5,0.02559166111551336,,cell362:-0.001338; cell357:-0.00111; cell363:-0.0009544; cell487:-0.000887; cell358:-0.0008579,0.14408894694974
sqrt_static_pca_15_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.25,5,0.02566998850201941,cell362:0.0009185; cell363:0.0006399; cell487:0.0006243; cell361:0.0006032; cell237:0.0005906,,0.13269452595845532
sqrt_static_pca_15_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.50,5,0.029598558478153385,cell362:0.00106; cell487:0.0007285; cell363:0.0007276; cell361:0.0007176; cell357:0.0006722,,0.156113713082711
sqrt_static_pca_15_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.75,5,0.026556325955850696,cell362:0.0009565; cell357:0.0007915; cell237:0.0006837; cell487:0.000675; cell361:0.0006499,,0.1419998986059672
sqrt_static_pca_15_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_1.00,5,0.020586762623156115,cell362:0.0009021; cell357:0.0007478; cell363:0.0007055; cell237:0.0006481; cell487:0.0006434,,0.10007391756537436
sqrt_static_pca_15_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.25,5,0.013306752278757774,cell362:0.0002248; cell358:0.000205; cell357:0.0002029; cell482:0.0001843; cell363:0.0001599,,0.0539020597245067
sqrt_static_pca_15_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.50,5,0.01000252667431969,cell1062:0.0001827,cell1488:-0.0002168; cell2087:-0.0001922; cell212:-0.00018; cell367:-0.0001779,0.03146064672387176
sqrt_static_pca_15_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.75,5,0.0128864197207749,,cell362:-0.0004299; cell367:-0.0003807; cell363:-0.0003549; cell361:-0.0002944; cell237:-0.0002862,0.0477902013296555
sqrt_static_pca_15_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_1.00,5,0.015689482182159206,,cell362:-0.0007581; cell363:-0.0005499; cell357:-0.0005496; cell367:-0.0005373; cell361:-0.0005032,0.06671699993726171
sqrt_static_pca_15_external_envelope,fit_external,external_shock,fit_single_external_shock_0.25,5,0.025171524204887722,cell362:0.0007448; cell357:0.0006807; cell363:0.0006679; cell487:0.0006541; cell488:0.0005873,,0.14496123392210863
sqrt_static_pca_15_external_envelope,fit_external,external_shock,fit_single_external_shock_0.50,5,0.014465783725469673,cell362:0.000753; cell487:0.0006141; cell363:0.0005975; cell357:0.0005584; cell237:0.000514,,0.07305060231065974
sqrt_static_pca_15_external_envelope,fit_external,external_shock,fit_single_external_shock_0.75,5,0.013013351312478279,cell362:0.0005444; cell357:0.0005007; cell361:0.0004898; cell237:0.0004761; cell232:0.0004328,,0.06082188075262663
sqrt_static_pca_15_external_envelope,fit_external,external_shock,fit_single_external_shock_1.00,5,0.013602244963002535,cell1582:0.0006149; cell1457:0.0005157; cell2207:0.0004717,cell1564:-0.0005107; cell939:-0.0004674,0.055442568896267024
sqrt_static_pca_15_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.25,5,0.011350098305705823,cell938:0.0001773; cell1307:0.0001658,cell361:-0.0001795; cell2207:-0.000173; cell362:-0.0001612,0.04045627683180961
sqrt_static_pca_15_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.50,5,0.019581495259954826,,cell362:-0.000666; cell357:-0.0005876; cell237:-0.0005501; cell361:-0.0005445; cell482:-0.0004332,0.08924657771213138
sqrt_static_pca_15_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.75,5,0.021525760095598555,,cell362:-0.00118; cell357:-0.001066; cell237:-0.0008932; cell361:-0.0008542; cell487:-0.0008217,0.10382210537323341
sqrt_static_pca_15_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_1.00,5,0.02214479848640584,,cell362:-0.001679; cell357:-0.001441; cell487:-0.001236; cell237:-0.001204; cell363:-0.001169,0.1118320671337194
sqrt_static_pca_15_external_envelope,fit_external,external_shock,fit_pulse_external_shock_t4,5,0.02847331068379223,cell362:0.0006663; cell357:0.0006106; cell358:0.0005237; cell363:0.0005005; cell487:0.000481,,0.17346046849974686
sqrt_static_pca_15_external_envelope,fit_external,external_information_noise,fit_pulse_external_information_noise_t4,5,0.020052580173109475,cell362:0.0004012; cell357:0.0003416; cell237:0.0003034; cell358:0.000296; cell363:0.0002916,,0.10771092690992376
sqrt_static_pca_15_external_envelope,fit_external,external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,5,0.015512021501236253,cell362:0.0002424; cell357:0.0002066; cell238:0.0001996; cell237:0.0001968,cell857:-0.0002045,0.06742751721301803
sqrt_static_pca_15_external_envelope,fit_external,external_resource_supply,fit_reversal_resource_supply,5,0.012655373322401995,cell2207:0.0007051; cell1457:0.0006931; cell1582:0.0006606,cell1062:-0.0006912; cell942:-0.0006566,0.04372574253998085
sqrt_static_pca_15_external_envelope,fit_external,external_demand,fit_reversal_demand,5,0.014225735218514377,cell367:0.0004383; cell1582:0.000428; cell362:0.0004133; cell957:0.0003871; cell1457:0.0003717,,0.05278169345338774
sqrt_static_pca_15_external_envelope,fit_external,external_competition_pressure+external_information_noise,fit_competition_plus_noise,5,0.014138876588387325,cell1062:0.000613,cell1557:-0.000816; cell1582:-0.0007163; cell1432:-0.0006669; cell1457:-0.0006273,0.05408976025915287
sqrt_static_pca_15_external_envelope,fit_external,external_shock+external_constraint_pressure,fit_shock_plus_constraint,5,0.022773823430538936,,cell362:-0.0007852; cell487:-0.0007479; cell363:-0.0006755; cell488:-0.0006444; cell357:-0.0006283,0.12903297226617969
sqrt_static_pca_15_external_envelope,fit_external,external_resource_supply+external_demand,fit_scarcity_plus_demand,5,0.027828544519280435,,cell362:-0.001676; cell363:-0.00147; cell487:-0.00142; cell357:-0.001353; cell482:-0.001179,0.1528185580745265
