axis_id,external_factor_name,scenario_group,response_mean,response_peak,response_slope,response_persistence,fit_response_mean,holdout_response_mean,response_generalization_gap
distribution_shape_04,external_constraint_pressure,pulse_factor,0.5153536819802008,0.5292764092651082,0.029168994084647792,0.2564102564102564,0.5144649541839984,0.519767441951865,0.0053024877678665705
distribution_shape_04,external_constraint_pressure,single_sustained_factor,0.5142427722349479,0.5284604632592558,0.024053379750432313,0.25,0.5144649541839984,0.519767441951865,0.0053024877678665705
distribution_shape_04,external_demand,reversal_factor,0.5153293112126407,0.5293380024584705,0.029230985441236923,0.2564102564102564,0.5153929038220022,0.0,0.5153929038220022
distribution_shape_04,external_demand,single_sustained_factor,0.5154088019743426,0.5297092302195278,0.029413678564647938,0.25,0.5153929038220022,0.0,0.5153929038220022
distribution_shape_04,external_information_noise,pulse_factor,0.5165457780778849,0.5322732305948805,0.03216728627965604,0.2564102564102564,0.5201151460439424,0.5210047084373738,0.000889562393431409
distribution_shape_04,external_information_noise,single_sustained_factor,0.5210074880354566,0.5485405815648525,0.04844682869436712,0.25,0.5201151460439424,0.5210047084373738,0.000889562393431409
distribution_shape_04,external_information_noise,unseen_factor_intensity,0.5210047084373738,0.5426072773578079,0.04270774437482505,0.2692307692307692,0.5201151460439424,0.5210047084373738,0.000889562393431409
distribution_shape_04,external_information_noise+external_constraint_pressure,unseen_compound_combination,0.5179022838636077,0.5345024005510645,0.03460286756808162,0.2692307692307692,0.0,0.5179022838636076,0.5179022838636076
distribution_shape_04,external_resource_supply,different_reversal_timing,0.5166938163753655,0.53299072677582,0.033091193792837204,0.2692307692307692,0.5157485349907717,0.5166938163753655,0.0009452813845938213
distribution_shape_04,external_resource_supply,reversal_factor,0.5163062697494888,0.5311297504152633,0.031028332567286654,0.2564102564102564,0.5157485349907717,0.5166938163753655,0.0009452813845938213
distribution_shape_04,external_resource_supply,single_sustained_factor,0.5156091013010923,0.5334729829433138,0.03336886881786205,0.25,0.5157485349907717,0.5166938163753655,0.0009452813845938213
distribution_shape_04,external_resource_supply+external_demand,compound_pressure,0.5147241674387277,0.5271554974372114,0.02705425908676251,0.2564102564102564,0.5147241674387278,0.0,0.5147241674387278
distribution_shape_04,external_shock,different_pulse_timing,0.5154614525710879,0.5291102222755497,0.02921068929256687,0.2692307692307692,0.5129476118448573,0.5154614525710879,0.0025138407262306206
distribution_shape_04,external_shock,pulse_factor,0.5150528842244241,0.5282828375077973,0.028177274361266602,0.2564102564102564,0.5129476118448573,0.5154614525710879,0.0025138407262306206
distribution_shape_04,external_shock,single_sustained_factor,0.5124212937499656,0.5261166076195605,0.017079151937572146,0.25,0.5129476118448573,0.5154614525710879,0.0025138407262306206
distribution_shape_04,external_shock+external_constraint_pressure,compound_pressure,0.5098973420929617,0.5153710648035389,0.015287095156705899,0.2564102564102564,0.5098973420929617,0.5097858173442814,0.00011152474868025841
distribution_shape_04,external_shock+external_constraint_pressure,stronger_shock,0.5097858173442815,0.5161742394833422,0.016274706500359337,0.2692307692307692,0.5098973420929617,0.5097858173442814,0.00011152474868025841
distribution_shape_05,external_competition_pressure,single_sustained_factor,0.5444797429895192,0.5943424657513598,0.09450901027485903,0.25,0.5444797429895192,0.5447640644431094,0.00028432145359025274
distribution_shape_05,external_competition_pressure,unseen_factor_intensity,0.5447640644431094,0.5892378810800107,0.08873523454428334,0.2692307692307692,0.5444797429895192,0.5447640644431094,0.00028432145359025274
distribution_shape_05,external_competition_pressure+external_information_noise,compound_pressure,0.5454021261394635,0.5918075794346954,0.0919741239581946,0.2564102564102564,0.5454021261394634,0.0,0.5454021261394634
