axis_id,scenario_id,seed,dataset,response_start,response_peak,response_end,velocity_mean,velocity_peak,acceleration_peak,curvature_mean,curvature_peak,reversal_score,recovery_score,persistence_score,oscillation_score
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_demand_+0.50,1,fit_external,0.0,0.12577685746164843,0.12577685746164843,0.03144421436541211,0.11136057590526394,0.10226341784826673,0.02651036310146916,0.10226341784826673,0.3333333333333333,0.9999999999920494,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_demand_+1.00,0,fit_external,0.0,0.11760461390835902,0.11760461390835902,0.029401153477089756,0.10588164526754386,0.09839618986538012,0.025411033007223107,0.09839618986538012,0.3333333333333333,0.9999999999914969,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_demand_+1.00,1,fit_external,0.0,0.1168239656910249,0.1168239656910249,0.029205991422756226,0.10495449427503707,0.09737756893303263,0.02516548705026342,0.09737756893303263,0.3333333333333333,0.9999999999914401,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_demand_-0.50,0,fit_external,0.0,0.13876337554416063,0.13876337554416063,0.03469084388604016,0.1205955221658093,0.10916136159371756,0.028465457339887423,0.10916136159371756,0.3333333333333333,0.9999999999927934,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_demand_-0.50,1,fit_external,0.0,0.13782049123983414,0.13782049123983414,0.034455122809958535,0.11950837118452781,0.10800669038602373,0.02817448298193139,0.10800669038602373,0.3333333333333333,0.9999999999927441,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_demand_-1.00,0,fit_external,0.0,0.14111018384035443,0.14111018384035443,0.035277545960088606,0.1218037492618053,0.1096959080072937,0.028651288984441945,0.1096959080072937,0.3333333333333333,0.9999999999929133,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_demand_-1.00,1,fit_external,0.0,0.14015847163652115,0.14015847163652115,0.03503961790913029,0.12070659679353735,0.10853073396310853,0.02835764619524559,0.10853073396310853,0.3333333333333333,0.9999999999928652,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_resource_supply_+0.50,0,fit_external,0.0,0.13784226907943298,0.13784226907943298,0.034460567269858244,0.11873450096404176,0.10662310997820001,0.02793453095862307,0.10662310997820001,0.3333333333333333,0.9999999999927452,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_resource_supply_+0.50,1,fit_external,0.0,0.1368499030054385,0.1368499030054385,0.034212475751359626,0.11764774914215771,0.10549296735210975,0.02765009426723122,0.10549296735210975,0.3333333333333333,0.9999999999926927,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_resource_supply_+1.00,0,fit_external,0.0,0.13925365778162596,0.13925365778162596,0.03481341444540649,0.11801980463375539,0.10444432325522462,0.027590358216103894,0.10444432325522462,0.3333333333333333,0.9999999999928189,0.25,0.3333333333333333
