candidate_name,candidate_role,dataset,external_factor_name,scenario_id,snapshot_count,external_score_displacement_mean,external_residual_gain_mean,out_of_envelope_rate,residual_factor_signal_ratio_mean
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_information_noise,fit_single_external_information_noise_0.25,12,0.04942586266398739,1.4298809687723942e-05,0.0,-0.005678359499470543
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_information_noise,fit_single_external_information_noise_0.50,12,0.04925492927645254,0.0009509151544115158,0.0,0.005843519084430915
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_information_noise,fit_single_external_information_noise_0.75,12,0.049086170663294716,0.002488153895964888,0.25,0.02494696326222569
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_information_noise,fit_single_external_information_noise_1.00,12,0.0489204268076745,0.00454051095777932,0.25,0.050674680023914086
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_resource_supply,fit_reversal_resource_supply,12,0.04918396054606075,0.0011039023572256715,0.0,0.007040908412733841
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_resource_supply,fit_single_external_resource_supply_+0.50,12,0.049393486526167214,-1.225883580878539e-05,0.0,-0.006135450730499054
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_resource_supply,fit_single_external_resource_supply_+1.00,12,0.04918396054606075,0.0011039023572256715,0.0,0.007040908412733841
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_resource_supply,fit_single_external_resource_supply_-0.50,12,0.049358559118484635,-0.0002809029656791593,0.0,-0.009305546229817047
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_resource_supply,fit_single_external_resource_supply_-1.00,12,0.04912774032822978,-0.0002569627009349072,0.0,-0.008900003556568307
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_resource_supply+external_demand,fit_scarcity_plus_demand,12,0.04944106106629009,-0.00017787335614152518,0.0,-0.007870131963837597
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_shock,fit_pulse_external_shock_t4,12,0.04959836883929388,-0.00023637142784594195,0.0,-0.008672499456655453
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_shock,fit_single_external_shock_0.25,12,0.04866416758816877,-0.00029577457868279277,0.0,-0.009579012455118958
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_shock,fit_single_external_shock_0.50,12,0.04787440646537173,-0.00016360067125868578,0.0,-0.008332332404732294
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_shock,fit_single_external_shock_0.75,12,0.04719237811180812,0.0004018863102224956,0.0,-0.0019909216811925374
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_shock,fit_single_external_shock_1.00,12,0.04658897332089864,0.0016955458873784846,0.08333333333333333,0.013107641666307604
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_shock+external_constraint_pressure,fit_shock_plus_constraint,12,0.04700058209963184,0.003202231645991332,0.25,0.033295110334271856
sqrt_static_pca_15_external_envelope,extended_dimension_audit,holdout_external,external_competition_pressure,holdout_unseen_intensity_competition,8,0.04938082678968153,-0.005665667109986432,1.0,0.08903110027313232
sqrt_static_pca_15_external_envelope,extended_dimension_audit,holdout_external,external_constraint_pressure,holdout_long_sustained_constraint,42,0.26488564624247296,-0.14802151392056695,1.0,-0.5224925949767466
sqrt_static_pca_15_external_envelope,extended_dimension_audit,holdout_external,external_information_noise,holdout_unseen_intensity_noise,8,0.04801497732298471,-0.0020754339715390764,1.0,0.13355624675750732
